no,feature,date,attr,std
26,Effective Federal Funds Rate,2022-03-01,-0.16479689073391085,0.02724150413251261
27,Effective Federal Funds Rate,2022-04-01,-0.053286255340433984,0.003482551320593588
28,Effective Federal Funds Rate,2022-05-01,-0.012433131787764862,0.005196127965250894
29,Effective Federal Funds Rate,2022-06-01,0.057869886120479344,0.0010184152099182021
30,3M T-Bill: Secondary Market,2020-01-01,-0.9899295989935509,0.0028710199558608985
31,3M T-Bill: Secondary Market,2020-02-01,0.2395020299708754,0.007921626582603751
32,3M T-Bill: Secondary Market,2020-03-01,-0.3896799469755395,0.01681746352629608
33,3M T-Bill: Secondary Market,2020-04-01,-0.047971993049321385,0.0063868377994812904
34,3M T-Bill: Secondary Market,2020-05-01,0.0607604810676381,0.005417166136385387
35,3M T-Bill: Secondary Market,2020-06-01,0.04686986792179363,0.05067888487959962
36,3M T-Bill: Secondary Market,2020-07-01,0.10007451828807978,0.002471500038759968
37,3M T-Bill: Secondary Market,2020-08-01,0.11678833657212619,0.021803821554729586
38,3M T-Bill: Secondary Market,2020-09-01,0.2657574718610543,0.056039061333709096
39,3M T-Bill: Secondary Market,2020-10-01,-0.10306058012108449,0.0032924007555486354
40,3M T-Bill: Secondary Market,2020-11-01,0.16698556348600327,0.00015577421021264264
41,3M T-Bill: Secondary Market,2020-12-01,0.0007772207384248133,0.00374718834354589
42,3M T-Bill: Secondary Market,2021-01-01,0.05556510418935939,0.0446802453283901
43,3M T-Bill: Secondary Market,2021-02-01,-0.1518033464394502,0.020656165345920196
44,3M T-Bill: Secondary Market,2021-03-01,0.14003661379840188,0.01951723633018293
45,3M T-Bill: Secondary Market,2021-04-01,0.2412029567772002,0.014481241430984167
46,3M T-Bill: Secondary Market,2021-05-01,0.45971769600606455,0.011135219309034968
47,3M T-Bill: Secondary Market,2021-06-01,-0.17751060241736122,0.008962212484671205
48,3M T-Bill: Secondary Market,2021-07-01,-0.19197599630778137,0.0175830155805641
49,3M T-Bill: Secondary Market,2021-08-01,-0.14002369935433934,0.0025948023742901494
50,3M T-Bill: Secondary Market,2021-09-01,-0.5085489322849327,0.0001195919750050385
51,3M T-Bill: Secondary Market,2021-10-01,-0.010905516931945912,0.04038290096693918
52,3M T-Bill: Secondary Market,2021-11-01,-0.3611808300922624,0.09453653017204966
53,3M T-Bill: Secondary Market,2021-12-01,-0.032934411224871646,0.10818203891004136
54,3M T-Bill: Secondary Market,2022-01-01,-0.2991447174971662,0.05180519197074922
55,3M T-Bill: Secondary Market,2022-02-01,-0.16378605126756646,0.027619200543504186
56,3M T-Bill: Secondary Market,2022-03-01,-0.09604381596847951,0.01435842169799465
57,3M T-Bill: Secondary Market,2022-04-01,-0.0019258412914039192,0.02576714565119459
58,3M T-Bill: Secondary Market,2022-05-01,0.037971909732282844,0.005803497910079733
59,3M T-Bill: Secondary Market,2022-06-01,0.12466311846387144,0.0037504755983466215
60,6M T-Bill: Secondary Market,2020-01-01,-0.588765440003178,0.009009739162072183
61,6M T-Bill: Secondary Market,2020-02-01,0.10002733129042657,0.03620908408592144
62,6M T-Bill: Secondary Market,2020-03-01,-0.24122465773961804,0.09065542066743339
63,6M T-Bill: Secondary Market,2020-04-01,-0.01656795661914066,0.19371429623490155
64,6M T-Bill: Secondary Market,2020-05-01,0.12457897570463826,0.04407082530416657
65,6M T-Bill: Secondary Market,2020-06-01,0.0906678704259657,0.05143316764060558
66,6M T-Bill: Secondary Market,2020-07-01,0.007782684806291508,0.06831280991519903
67,6M T-Bill: Secondary Market,2020-08-01,-0.052045198773898765,0.08106528707974665
68,6M T-Bill: Secondary Market,2020-09-01,0.32575159451782304,0.04317734085975471
69,6M T-Bill: Secondary Market,2020-10-01,-0.02239402225886092,0.004038628109802917
70,6M T-Bill: Secondary Market,2020-11-01,0.09153162459604791,0.04499926027917623
71,6M T-Bill: Secondary Market,2020-12-01,0.004465808217165959,0.03746735779188682
72,6M T-Bill: Secondary Market,2021-01-01,0.27986394627552874,0.06117784558206552
73,6M T-Bill: Secondary Market,2021-02-01,-0.06650850789930328,0.13747770772941528
74,6M T-Bill: Secondary Market,2021-03-01,-0.03184962279916922,0.042214480211920445
75,6M T-Bill: Secondary Market,2021-04-01,0.18732109907949435,0.021540893840740306
76,6M T-Bill: Secondary Market,2021-05-01,0.36656003342583277,0.028156425658243733
77,6M T-Bill: Secondary Market,2021-06-01,-0.14928343309389075,0.09026817042440573
78,6M T-Bill: Secondary Market,2021-07-01,-0.12088284689209974,0.026846013492684787
79,6M T-Bill: Secondary Market,2021-08-01,-0.09063671004295369,0.010254411383728795
80,6M T-Bill: Secondary Market,2021-09-01,-0.3883552202728008,0.004754079348432225
81,6M T-Bill: Secondary Market,2021-10-01,0.01266336612070951,0.007620043299160706
82,6M T-Bill: Secondary Market,2021-11-01,-0.1990589306997672,0.004090098699090626
83,6M T-Bill: Secondary Market,2021-12-01,0.04523311227720192,0.023439344820961525
84,6M T-Bill: Secondary Market,2022-01-01,-0.10565681012315892,0.017194593026490748
85,6M T-Bill: Secondary Market,2022-02-01,-0.031846296514218386,0.02006278476730233
86,6M T-Bill: Secondary Market,2022-03-01,0.014988671280590749,0.012807750184455348
87,6M T-Bill: Secondary Market,2022-04-01,0.054460719623843724,0.003860308420203015
88,6M T-Bill: Secondary Market,2022-05-01,0.1938636782218605,0.060641124681043886
89,6M T-Bill: Secondary Market,2022-06-01,0.013300217487372683,0.025232598788561007
90,2-Year Treasury Rate,2020-01-01,-0.37380247827948804,0.20789512261042611
91,2-Year Treasury Rate,2020-02-01,0.03534321276506318,0.012687025992082128
92,2-Year Treasury Rate,2020-03-01,0.03127654891401374,0.005802102616992718
93,2-Year Treasury Rate,2020-04-01,0.049926708729847176,0.05879445873325883
94,2-Year Treasury Rate,2020-05-01,0.12037781420108515,0.09443039630597548
95,2-Year Treasury Rate,2020-06-01,0.07247479524153679,0.0487649476185679
96,2-Year Treasury Rate,2020-07-01,-0.11180647344047308,0.13198698801872633
97,2-Year Treasury Rate,2020-08-01,-0.15378479652200988,0.02908597439371866
98,2-Year Treasury Rate,2020-09-01,0.2876105547921198,0.040504204777148486
99,2-Year Treasury Rate,2020-10-01,0.16200686766064348,0.05657577551478569
100,2-Year Treasury Rate,2020-11-01,-0.10177843995116484,0.0530254282660444
101,2-Year Treasury Rate,2020-12-01,0.057546488042259855,0.08863238517253094
102,2-Year Treasury Rate,2021-01-01,0.35087473047094714,0.029865280105458285
103,2-Year Treasury Rate,2021-02-01,0.15204989106242636,0.03832187283099813
104,2-Year Treasury Rate,2021-03-01,-0.28786820465870433,0.030012628130383273
105,2-Year Treasury Rate,2021-04-01,-0.003640746838608986,0.01002194033622079
106,2-Year Treasury Rate,2021-05-01,0.0951507802734317,0.005624239541851143
107,2-Year Treasury Rate,2021-06-01,-0.0832260136705632,0.00043605667774213605
108,2-Year Treasury Rate,2021-07-01,-0.032637456632315084,0.0032289754280784982
109,2-Year Treasury Rate,2021-08-01,-0.019971547834908423,0.0071916821642721545
110,2-Year Treasury Rate,2021-09-01,-0.17389271771183248,0.008560152145486624
111,2-Year Treasury Rate,2021-10-01,0.1001955287343473,0.01324281191607022
112,2-Year Treasury Rate,2021-11-01,-0.02461332590161562,0.045771910718578813
113,2-Year Treasury Rate,2021-12-01,0.07981897883838426,0.05714691369986804
114,2-Year Treasury Rate,2022-01-01,0.0009527778777848327,0.03845462228830657
115,2-Year Treasury Rate,2022-02-01,-0.04621887979842231,0.006051543100503217
116,2-Year Treasury Rate,2022-03-01,-0.08108791810524374,0.0003851916520284503
117,2-Year Treasury Rate,2022-04-01,-0.05200048134092456,0.057213285290740254
118,2-Year Treasury Rate,2022-05-01,0.46377606046696274,0.05878731880270266
119,2-Year Treasury Rate,2022-06-01,-0.1606415284745844,0.015323453620050392
120,3Y Treasury Constant Maturity,2020-01-01,-0.3419382725681603,0.00090272539384019
121,3Y Treasury Constant Maturity,2020-02-01,0.2923287365167821,0.020350374771801065
122,3Y Treasury Constant Maturity,2020-03-01,-0.0039150952173459585,0.006477699040747648
123,3Y Treasury Constant Maturity,2020-04-01,0.06007783198909243,0.029440982637733506
124,3Y Treasury Constant Maturity,2020-05-01,0.029354723068337373,0.03936052673262321
125,3Y Treasury Constant Maturity,2020-06-01,-0.005710054582790685,0.03210519294493196
126,3Y Treasury Constant Maturity,2020-07-01,-0.2762563738679936,0.004825735491654336
127,3Y Treasury Constant Maturity,2020-08-01,-0.05370719565548104,0.012986024291618974
128,3Y Treasury Constant Maturity,2020-09-01,0.06029448754568902,0.03455901138789827
129,3Y Treasury Constant Maturity,2020-10-01,0.02660038485587532,0.005165122244070737
130,3Y Treasury Constant Maturity,2020-11-01,-0.03519361025610426,0.00579733400089264
131,3Y Treasury Constant Maturity,2020-12-01,0.00024701325195947187,0.001892013757968564
132,3Y Treasury Constant Maturity,2021-01-01,0.01610369746577644,0.004795532208283683
133,3Y Treasury Constant Maturity,2021-02-01,-0.012240027801652037,0.0011188635307667937
134,3Y Treasury Constant Maturity,2021-03-01,-0.45329516701797884,0.021589828365187535
135,3Y Treasury Constant Maturity,2021-04-01,-0.0031830937349171984,0.002192225182316048
136,3Y Treasury Constant Maturity,2021-05-01,-0.04381132818198273,0.01595561284194419
137,3Y Treasury Constant Maturity,2021-06-01,-0.07082998330549539,0.022311573277278608
138,3Y Treasury Constant Maturity,2021-07-01,-0.016999090229640884,0.006202542575107404
139,3Y Treasury Constant Maturity,2021-08-01,-0.003875634719578936,0.026227778477204193
140,3Y Treasury Constant Maturity,2021-09-01,-0.14542057111606593,0.019736875158452682
141,3Y Treasury Constant Maturity,2021-10-01,0.07442371051836581,0.14457878574115357
142,3Y Treasury Constant Maturity,2021-11-01,-0.006350173045828079,0.03130542325723621
143,3Y Treasury Constant Maturity,2021-12-01,0.012162615636673127,0.01694730299646477
144,3Y Treasury Constant Maturity,2022-01-01,-0.006282988385825548,0.013134181346118384
145,3Y Treasury Constant Maturity,2022-02-01,-0.0949139489295626,0.011467077229097226
146,3Y Treasury Constant Maturity,2022-03-01,-0.13604826655594549,0.015783363937707538
147,3Y Treasury Constant Maturity,2022-04-01,-0.12029764498972895,0.021703541186786898
148,3Y Treasury Constant Maturity,2022-05-01,0.5637708089787039,0.07034377170097729
149,3Y Treasury Constant Maturity,2022-06-01,-0.2514310892080011,0.02248202454683897
150,5Y Treasury Constant Maturity,2020-01-01,-0.13530457469321253,0.017428256003959648
151,5Y Treasury Constant Maturity,2020-02-01,-0.03871582927504735,0.022176609552636766
152,5Y Treasury Constant Maturity,2020-03-01,-0.0038643025531709383,0.023361832438121448
153,5Y Treasury Constant Maturity,2020-04-01,0.08294889556415093,0.00033993794500848613
154,5Y Treasury Constant Maturity,2020-05-01,-0.10314393807055997,0.0006247379660325646
155,5Y Treasury Constant Maturity,2020-06-01,-0.1283761601716534,0.0010277776385519606
156,5Y Treasury Constant Maturity,2020-07-01,-0.36345837279443444,0.0010363279073555452
157,5Y Treasury Constant Maturity,2020-08-01,0.2167453903316143,0.0011960487735567181
158,5Y Treasury Constant Maturity,2020-09-01,-0.1706929216144986,0.0017054192617763468
159,5Y Treasury Constant Maturity,2020-10-01,-0.15629303315172285,0.0019979258246687922
160,5Y Treasury Constant Maturity,2020-11-01,0.06454121893387836,0.002415561210278161
161,5Y Treasury Constant Maturity,2020-12-01,-0.039813256995704316,0.0004918276079716946
162,5Y Treasury Constant Maturity,2021-01-01,-0.40691778595628025,0.004732375311709192
163,5Y Treasury Constant Maturity,2021-02-01,-0.19846217110921552,0.0003523877711023187
164,5Y Treasury Constant Maturity,2021-03-01,-0.37124560453329514,0.00038098845143360173
165,5Y Treasury Constant Maturity,2021-04-01,0.007025373570237082,0.0008206699706588102
166,5Y Treasury Constant Maturity,2021-05-01,-0.04398692863884636,0.002844662751484018
167,5Y Treasury Constant Maturity,2021-06-01,-0.05837637778487213,0.0037012980697473845
168,5Y Treasury Constant Maturity,2021-07-01,-0.02843382321284394,0.0005768270240683466
169,5Y Treasury Constant Maturity,2021-08-01,-0.02356032312802078,0.00177832030425915
170,5Y Treasury Constant Maturity,2021-09-01,-0.18629946098077446,0.00012582243469166086
171,5Y Treasury Constant Maturity,2021-10-01,0.02893447383934647,5.7288794986001384e-05
172,5Y Treasury Constant Maturity,2021-11-01,0.02250353449028897,0.0020544988597761254
173,5Y Treasury Constant Maturity,2021-12-01,-0.009838854322629818,0.00045622197146268924
174,5Y Treasury Constant Maturity,2022-01-01,0.01310836819712618,0.0005700929798353716
175,5Y Treasury Constant Maturity,2022-02-01,-0.08733783416949312,0.0013891268016520148
176,5Y Treasury Constant Maturity,2022-03-01,-0.09003175189055576,0.0010365536616829907
177,5Y Treasury Constant Maturity,2022-04-01,-0.05955385136627489,0.00012207274066918406
178,5Y Treasury Constant Maturity,2022-05-01,0.6149650622246574,0.0005989379330693872
179,5Y Treasury Constant Maturity,2022-06-01,-0.057463541471124,0.0016352436009386862
180,7Y Treasury Constant Maturity,2020-01-01,0.2624682867120506,0.00031459851083171577
181,7Y Treasury Constant Maturity,2020-02-01,0.10405884474977774,0.00020953816110078993
182,7Y Treasury Constant Maturity,2020-03-01,0.02363070116544008,0.00010096362370433552
183,7Y Treasury Constant Maturity,2020-04-01,0.07580126199073832,0.00028997568613384564
184,7Y Treasury Constant Maturity,2020-05-01,-0.1731172144365773,0.0001597618280759075
185,7Y Treasury Constant Maturity,2020-06-01,-0.1650618697681162,0.0016038632289787499
186,7Y Treasury Constant Maturity,2020-07-01,-0.4438139332154528,3.567913795318049e-05
187,7Y Treasury Constant Maturity,2020-08-01,0.3073389913163103,0.0008778849525497903
188,7Y Treasury Constant Maturity,2020-09-01,-0.3164988034601816,0.0036204568976846243
189,7Y Treasury Constant Maturity,2020-10-01,-0.3207038313314966,0.0003739030498965034
190,7Y Treasury Constant Maturity,2020-11-01,0.16742213384278304,0.0017309325035107593
191,7Y Treasury Constant Maturity,2020-12-01,-0.09830955424087776,0.005521032335959571
192,7Y Treasury Constant Maturity,2021-01-01,-0.5480689136726512,0.001816077913415857
193,7Y Treasury Constant Maturity,2021-02-01,-0.29199196877438355,0.0005942308689462091
194,7Y Treasury Constant Maturity,2021-03-01,-0.10669030866035295,0.00020241569693890614
195,7Y Treasury Constant Maturity,2021-04-01,-0.009035607921259776,0.0
196,7Y Treasury Constant Maturity,2021-05-01,0.004272232126040056,0.0003644547040693635
197,7Y Treasury Constant Maturity,2021-06-01,-0.00492739993081626,0.0002675788360307403
198,7Y Treasury Constant Maturity,2021-07-01,-0.008703699086117324,0.005387717077305759
199,7Y Treasury Constant Maturity,2021-08-01,-0.015999390269036677,0.0045533021205904954
200,7Y Treasury Constant Maturity,2021-09-01,-0.1418326911301509,0.002954720529745961
201,7Y Treasury Constant Maturity,2021-10-01,-0.011093726229040542,0.00029661460896647485
202,7Y Treasury Constant Maturity,2021-11-01,0.03707872513327281,0.0027101080592615554
203,7Y Treasury Constant Maturity,2021-12-01,-0.003185431366916933,0.0012149769698923821
204,7Y Treasury Constant Maturity,2022-01-01,0.007978748643882927,0.0032353524749435853
205,7Y Treasury Constant Maturity,2022-02-01,-0.07364444285021401,0.004247352012138645
206,7Y Treasury Constant Maturity,2022-03-01,-0.06532354018646908,0.0030883817840089353
207,7Y Treasury Constant Maturity,2022-04-01,-0.055174645413438944,0.0016727886261610496
208,7Y Treasury Constant Maturity,2022-05-01,0.6022832813383033,0.0008549124370709857
209,7Y Treasury Constant Maturity,2022-06-01,-0.07969559149586068,0.0009771005899790665
210,10-Year Treasury Rate,2020-01-01,0.17743220534965679,0.0013874680519929932
211,10-Year Treasury Rate,2020-02-01,-0.13594356528624635,0.0022735049782355294
212,10-Year Treasury Rate,2020-03-01,0.03734332882824933,0.001208814919465779
213,10-Year Treasury Rate,2020-04-01,0.05220012050223546,0.001625285303473271
214,10-Year Treasury Rate,2020-05-01,-0.3633185409364786,1.9844664262299898e-05
215,10-Year Treasury Rate,2020-06-01,-0.29938201506520296,0.0015103349990573192
216,10-Year Treasury Rate,2020-07-01,-0.5365120762398834,0.001444501157459621
217,10-Year Treasury Rate,2020-08-01,0.6720843068788261,0.0070652058428695855
218,10-Year Treasury Rate,2020-09-01,-0.5278447116778919,0.0107529267498258
219,10-Year Treasury Rate,2020-10-01,-0.5660668111524665,0.0005573102524557744
220,10-Year Treasury Rate,2020-11-01,0.3035401107526509,0.002347529059696317
221,10-Year Treasury Rate,2020-12-01,-0.1460166317725881,0.017694613930919055
222,10-Year Treasury Rate,2021-01-01,-0.8172484972566141,0.006093321497307409
223,10-Year Treasury Rate,2021-02-01,-0.35894157859438364,0.0014278530991579312
224,10-Year Treasury Rate,2021-03-01,0.14653991743527953,0.0024864843880289976
225,10-Year Treasury Rate,2021-04-01,-0.06271078265191744,0.0032858309965769937
226,10-Year Treasury Rate,2021-05-01,0.05464755795208323,0.007561532166790855
227,10-Year Treasury Rate,2021-06-01,0.04824885097726326,0.004329915491355668
228,10-Year Treasury Rate,2021-07-01,0.009141097566709274,0.001606848855641907
229,10-Year Treasury Rate,2021-08-01,-0.024843135955646987,0.0038558746392159424
230,10-Year Treasury Rate,2021-09-01,-0.15907661284326807,0.002126691580932788
231,10-Year Treasury Rate,2021-10-01,-0.029324360121939726,0.0016962704183203128
232,10-Year Treasury Rate,2021-11-01,0.06389339479712991,0.0014249817413943785
233,10-Year Treasury Rate,2021-12-01,0.011576120884289904,0.0008965959090298104
234,10-Year Treasury Rate,2022-01-01,0.023992479279913544,0.0005728594346534356
235,10-Year Treasury Rate,2022-02-01,-0.014139215288322628,0.003901215649512322
236,10-Year Treasury Rate,2022-03-01,0.012920415453869122,0.003355759057073254
237,10-Year Treasury Rate,2022-04-01,0.020836726338125448,0.0036410469375774985
238,10-Year Treasury Rate,2022-05-01,0.5787052350387666,0.006184403482238461
239,10-Year Treasury Rate,2022-06-01,0.05130358290780883,0.007393963060976825
240,Aaa Bond Yield ,2020-01-01,-0.006060275171674517,0.0010706269119514593
241,Aaa Bond Yield ,2020-02-01,0.00969124348949809,0.019132550535779117
242,Aaa Bond Yield ,2020-03-01,0.019918264478047395,0.0033746315114173463
243,Aaa Bond Yield ,2020-04-01,0.021952877137139833,0.0
244,Aaa Bond Yield ,2020-05-01,-0.19501505148187473,0.00970670273408545
245,Aaa Bond Yield ,2020-06-01,-0.1994032613109447,0.020086990667536823
246,Aaa Bond Yield ,2020-07-01,-0.5309264063558452,0.009709902822906007
247,Aaa Bond Yield ,2020-08-01,0.553160234816155,0.0038016061627797557
248,Aaa Bond Yield ,2020-09-01,-0.3163606569315841,0.01213766125987351
249,Aaa Bond Yield ,2020-10-01,-0.2615177246883298,0.014848890493276186
250,Aaa Bond Yield ,2020-11-01,0.12606196241555365,0.004089196279744141
251,Aaa Bond Yield ,2020-12-01,-0.11028980924323838,0.004508799069909816
252,Aaa Bond Yield ,2021-01-01,-0.9667069079470691,0.0015419132189046368
253,Aaa Bond Yield ,2021-02-01,-0.2681468682165089,0.00038846714453011783
254,Aaa Bond Yield ,2021-03-01,0.4469617944685204,0.013966617084294886
255,Aaa Bond Yield ,2021-04-01,-0.015603188869815427,0.007154584551451429
256,Aaa Bond Yield ,2021-05-01,0.07141417284446432,0.008502184562761519
257,Aaa Bond Yield ,2021-06-01,0.05230118006559841,0.00812221157646836
258,Aaa Bond Yield ,2021-07-01,-0.036069135394466,0.010548031314939128
259,Aaa Bond Yield ,2021-08-01,-0.03543374682985295,0.009313064817552211
260,Aaa Bond Yield ,2021-09-01,-0.3617438119328967,0.010981617531778808
261,Aaa Bond Yield ,2021-10-01,0.07418299812003988,0.013336467150160623
262,Aaa Bond Yield ,2021-11-01,-0.11341364532404147,0.023073861325846268
263,Aaa Bond Yield ,2021-12-01,0.005848884452672203,0.015203487444782289
264,Aaa Bond Yield ,2022-01-01,-0.011043061007455605,0.003612888918928021
265,Aaa Bond Yield ,2022-02-01,-0.09668837675461266,0.0007140138642703688
266,Aaa Bond Yield ,2022-03-01,-0.1639732041283779,0.004801573493533964
267,Aaa Bond Yield ,2022-04-01,-0.07365392562056113,0.01354803595390446
268,Aaa Bond Yield ,2022-05-01,0.9128189862344793,0.0462994213568604
269,Aaa Bond Yield ,2022-06-01,-0.1878057396332503,0.028465110450712844
270,Baa Bond Yield,2020-01-01,-0.2188199727165883,0.002106748125449627
271,Baa Bond Yield,2020-02-01,-0.034660385453106964,0.00875382017909599
272,Baa Bond Yield,2020-03-01,-0.0287012142114509,0.12872113368130808
273,Baa Bond Yield,2020-04-01,-0.16290484579421027,0.02618114369324049
274,Baa Bond Yield,2020-05-01,-0.030634436860704585,0.030061828614812998
275,Baa Bond Yield,2020-06-01,-6.415241215839726e-05,0.0093246250350169
276,Baa Bond Yield,2020-07-01,-0.08464250899477188,0.0626067947298346
277,Baa Bond Yield,2020-08-01,0.0904999288179752,0.016384137567035082
278,Baa Bond Yield,2020-09-01,0.20216819074554096,0.009908974518966376
279,Baa Bond Yield,2020-10-01,0.035622395366523334,0.007944060281491356
280,Baa Bond Yield,2020-11-01,-0.003640200681982525,0.013157380569956648
281,Baa Bond Yield,2020-12-01,0.07196549544190871,0.015304920372283735
282,Baa Bond Yield,2021-01-01,0.09799983314144137,0.005118095146226688
283,Baa Bond Yield,2021-02-01,-0.018237863073968054,0.0072694736034817934
284,Baa Bond Yield,2021-03-01,-0.09038288821004414,0.0026514552181096307
285,Baa Bond Yield,2021-04-01,-0.012520548695116946,0.01959389227510892
286,Baa Bond Yield,2021-05-01,0.04566481979543771,0.06203031489440491
287,Baa Bond Yield,2021-06-01,-0.07156418358506805,0.014877646774305652
288,Baa Bond Yield,2021-07-01,-0.16615951938011744,0.04083445796654508
289,Baa Bond Yield,2021-08-01,-0.14846731963569765,0.04041971453718371
290,Baa Bond Yield,2021-09-01,-0.8309880928818658,0.023098677780990312
291,Baa Bond Yield,2021-10-01,0.22782896447136575,0.01919763367553628
292,Baa Bond Yield,2021-11-01,-0.41849407774762354,0.02259907348465172
293,Baa Bond Yield,2021-12-01,0.1703860224337501,0.03154122271502602
294,Baa Bond Yield,2022-01-01,-0.16270243131202416,0.03639779919094659
295,Baa Bond Yield,2022-02-01,0.0022664943990507464,0.03946789317582511
296,Baa Bond Yield,2022-03-01,-0.008267686352993152,0.05385079167979426
297,Baa Bond Yield,2022-04-01,0.05229674895786111,0.0026513978722064206
298,Baa Bond Yield,2022-05-01,0.9533180088119286,0.0023125405017393194
299,Baa Bond Yield,2022-06-01,-0.029349232299342835,0.008275310387235758
300,1Y Treasury - Fed Rate,2020-01-01,0.10091970044988176,0.06999778779253703
301,1Y Treasury - Fed Rate,2020-02-01,-0.2140961289117173,0.01430217052381476
302,1Y Treasury - Fed Rate,2020-03-01,-0.042701915198062955,0.009851643624324776
303,1Y Treasury - Fed Rate,2020-04-01,0.02396991197479145,0.008174234824559933
304,1Y Treasury - Fed Rate,2020-05-01,-0.0020204127080225504,0.0035074355286396626
305,1Y Treasury - Fed Rate,2020-06-01,0.004818807157971047,0.004448746102630496
306,1Y Treasury - Fed Rate,2020-07-01,-0.029864274585615996,0.011222253651821898
307,1Y Treasury - Fed Rate,2020-08-01,-0.10071087667205326,0.011552821843439098
308,1Y Treasury - Fed Rate,2020-09-01,0.10184757685607158,0.02812498276202115
309,1Y Treasury - Fed Rate,2020-10-01,0.08283532212618379,0.048243121233062604
310,1Y Treasury - Fed Rate,2020-11-01,-0.06570136730393422,0.053029359645713654
311,1Y Treasury - Fed Rate,2020-12-01,0.026380887969795215,0.0440374329761835
312,1Y Treasury - Fed Rate,2021-01-01,0.15667783702865876,0.04058204911802992
313,1Y Treasury - Fed Rate,2021-02-01,0.10223420744492537,0.028224182782103535
314,1Y Treasury - Fed Rate,2021-03-01,-0.14165107354518017,0.05572021662040575
315,1Y Treasury - Fed Rate,2021-04-01,-0.03415673689006945,0.024899869731902242
316,1Y Treasury - Fed Rate,2021-05-01,0.004664524976655295,0.010796350374378124
317,1Y Treasury - Fed Rate,2021-06-01,-0.024422423424169944,0.02747880253771032
318,1Y Treasury - Fed Rate,2021-07-01,0.006027764411259022,0.033502293510252704
319,1Y Treasury - Fed Rate,2021-08-01,0.009444587368474797,0.11659225671428596
320,1Y Treasury - Fed Rate,2021-09-01,-0.028786817506798436,0.0741852985629405
321,1Y Treasury - Fed Rate,2021-10-01,0.06402035673976539,0.005027784143766328
322,1Y Treasury - Fed Rate,2021-11-01,0.012888543947162967,0.030631176093295513
323,1Y Treasury - Fed Rate,2021-12-01,0.004678337858327133,0.055412167527386695
324,1Y Treasury - Fed Rate,2022-01-01,-0.05895913130447246,0.011006825985484013
325,1Y Treasury - Fed Rate,2022-02-01,-0.3126978448759388,0.03735138998201894
326,1Y Treasury - Fed Rate,2022-03-01,-0.451457882395518,0.026502935522272796
327,1Y Treasury - Fed Rate,2022-04-01,-0.2852179896177625,0.06484707337882697
328,1Y Treasury - Fed Rate,2022-05-01,0.9440292385779226,0.02671945360999287
329,1Y Treasury - Fed Rate,2022-06-01,-0.40846455837597434,0.0114576155856087
330,5Y Treasury - Fed Rate,2020-01-01,-0.3258186856939139,0.030474346090816402
331,5Y Treasury - Fed Rate,2020-02-01,0.2531520165274626,0.005142351260039237
332,5Y Treasury - Fed Rate,2020-03-01,-0.25816927912675786,0.026441827322022247
333,5Y Treasury - Fed Rate,2020-04-01,0.05162359229919546,0.009600149996265723
334,5Y Treasury - Fed Rate,2020-05-01,-0.0754228897969607,0.010592644008008368
335,5Y Treasury - Fed Rate,2020-06-01,-0.10559606149759249,0.006482991607262822
336,5Y Treasury - Fed Rate,2020-07-01,-0.3033655199552508,0.003378459397004111
