no,feature,date,attr,std
0,Effective Federal Funds Rate,2020-01-01,0.2998397652752463,0.02757231389370512
1,Effective Federal Funds Rate,2020-02-01,-0.1449765641924083,0.043952134965056906
2,Effective Federal Funds Rate,2020-03-01,0.2760850228893719,0.0493065611879071
3,Effective Federal Funds Rate,2020-04-01,0.0631918126794984,0.03667620728161645
4,Effective Federal Funds Rate,2020-05-01,-0.053473772417376025,0.03110268565540992
5,Effective Federal Funds Rate,2020-06-01,-0.0753479321858017,0.02867493339248755
6,Effective Federal Funds Rate,2020-07-01,-0.15699629901405013,0.02457788694995724
7,Effective Federal Funds Rate,2020-08-01,0.08150884283499453,0.01940976827063141
8,Effective Federal Funds Rate,2020-09-01,-0.061797350417271586,0.021006306482586577
9,Effective Federal Funds Rate,2020-10-01,-0.11334407912431296,0.020592037875781
10,Effective Federal Funds Rate,2020-11-01,-0.24826014310144362,0.013359352881448931
11,Effective Federal Funds Rate,2020-12-01,-0.024722854884083954,0.019432673541283398
12,Effective Federal Funds Rate,2021-01-01,-0.08229468655644667,0.04082412436612957
13,Effective Federal Funds Rate,2021-02-01,0.1768071056640396,0.031528936977062896
14,Effective Federal Funds Rate,2021-03-01,-0.08687702211473014,0.01802667884656499
15,Effective Federal Funds Rate,2021-04-01,0.18325127549772693,0.029133057013596707
16,Effective Federal Funds Rate,2021-05-01,0.21527778617596682,0.037720281673976105
17,Effective Federal Funds Rate,2021-06-01,0.13586849506353518,0.008258019398851983
18,Effective Federal Funds Rate,2021-07-01,0.11633516558172495,0.00014120367579475158
19,Effective Federal Funds Rate,2021-08-01,0.09160196187808473,0.011053029247060687
20,Effective Federal Funds Rate,2021-09-01,0.22969753670661927,0.009035570994338512
21,Effective Federal Funds Rate,2021-10-01,-0.11971308746211871,0.02653929047477354
22,Effective Federal Funds Rate,2021-11-01,0.2155491076961173,0.0373243966950914
23,Effective Federal Funds Rate,2021-12-01,0.08033573830451997,0.030512022233422555
24,Effective Federal Funds Rate,2022-01-01,0.1845703513672587,0.007691130409533545
25,Effective Federal Funds Rate,2022-02-01,0.17713080675969367,0.003819485661439605
26,Effective Federal Funds Rate,2022-03-01,0.18871944279261313,0.018059327111542272
27,Effective Federal Funds Rate,2022-04-01,0.05155776667722367,0.0018268948079115757
28,Effective Federal Funds Rate,2022-05-01,0.004385933405702517,0.0038515519978048643
29,Effective Federal Funds Rate,2022-06-01,-0.017246310460357208,0.0013043548931834477
