no,feature,date,attr,std
0,Effective Federal Funds Rate,2020-01-01,-1.0,0.0
1,Effective Federal Funds Rate,2020-02-01,0.4282056754436638,0.0341593853590439
2,Effective Federal Funds Rate,2020-03-01,0.26712241070453097,0.0576323292389115
3,Effective Federal Funds Rate,2020-04-01,-0.05641924125189805,0.032015653798212106
4,Effective Federal Funds Rate,2020-05-01,-0.08099320255744809,0.03160282174286629
5,Effective Federal Funds Rate,2020-06-01,-0.08635828425486418,0.029461851547947917
6,Effective Federal Funds Rate,2020-07-01,0.0426093484952764,0.02652572225433602
7,Effective Federal Funds Rate,2020-08-01,0.04927683630322267,0.02854685835765843
8,Effective Federal Funds Rate,2020-09-01,-0.16143784639053538,0.02396455158632552
9,Effective Federal Funds Rate,2020-10-01,-0.4057705811059936,0.01832430778021916
10,Effective Federal Funds Rate,2020-11-01,0.14638132375126958,0.011727279465801162
11,Effective Federal Funds Rate,2020-12-01,-0.0632512225834517,0.023204522654205015
12,Effective Federal Funds Rate,2021-01-01,0.30399088340841063,0.045049399476925205
13,Effective Federal Funds Rate,2021-02-01,-0.37410997461454976,0.03579636259095541
14,Effective Federal Funds Rate,2021-03-01,0.015080113211026513,0.029557031469397147
15,Effective Federal Funds Rate,2021-04-01,0.1687229545760108,0.03834963283898576
16,Effective Federal Funds Rate,2021-05-01,-0.11926065045239208,0.03729022547152734
17,Effective Federal Funds Rate,2021-06-01,-0.16229261824739105,0.01567923149672298
18,Effective Federal Funds Rate,2021-07-01,-0.12185603495034861,0.0005904191384805232
19,Effective Federal Funds Rate,2021-08-01,0.1075967159993534,0.032078567574984104
20,Effective Federal Funds Rate,2021-09-01,-0.22364472880291036,0.013763296706022733
21,Effective Federal Funds Rate,2021-10-01,-0.01817746698263623,0.06563046898012052
22,Effective Federal Funds Rate,2021-11-01,-0.21526646621624693,0.04695815489743112
23,Effective Federal Funds Rate,2021-12-01,-0.016359953813015814,0.02472383086412675
24,Effective Federal Funds Rate,2022-01-01,-0.10563128335007052,0.006354971457727496
25,Effective Federal Funds Rate,2022-02-01,-0.1002498536001749,0.012337150469355388
26,Effective Federal Funds Rate,2022-03-01,-0.1804141214658768,0.036494819815938925
27,Effective Federal Funds Rate,2022-04-01,-0.0594288594782824,0.006023764578369691
28,Effective Federal Funds Rate,2022-05-01,-0.0032782951811829077,0.01667123079749163
29,Effective Federal Funds Rate,2022-06-01,-0.014276988867891919,0.0034247537177108877
30,3M T-Bill: Secondary Market,2020-01-01,-0.7497708778495429,0.006634848786352314
31,3M T-Bill: Secondary Market,2020-02-01,0.34518763769727934,0.006771969919477717
32,3M T-Bill: Secondary Market,2020-03-01,-0.03363537601844496,0.041518267686279545
33,3M T-Bill: Secondary Market,2020-04-01,-0.06086884999290551,0.005674608930882102
34,3M T-Bill: Secondary Market,2020-05-01,-0.1953471158417843,0.012693173297979192
35,3M T-Bill: Secondary Market,2020-06-01,-0.11377069522631068,0.05017465732629716
36,3M T-Bill: Secondary Market,2020-07-01,-0.0814184756240165,0.004879431376667263
37,3M T-Bill: Secondary Market,2020-08-01,0.008400545252762974,0.038422273476435995
38,3M T-Bill: Secondary Market,2020-09-01,-0.3036166890944598,0.09155870201926447
39,3M T-Bill: Secondary Market,2020-10-01,-0.6322116301423393,0.004955475145088752
40,3M T-Bill: Secondary Market,2020-11-01,0.10571623923492963,0.000408065605289321
41,3M T-Bill: Secondary Market,2020-12-01,-0.06454179437602148,0.0069671712498730306
42,3M T-Bill: Secondary Market,2021-01-01,0.4012272124381155,0.07919331686685907
43,3M T-Bill: Secondary Market,2021-02-01,-0.504143637623582,0.07228004792546604
44,3M T-Bill: Secondary Market,2021-03-01,0.07478525130940063,0.055516906881432175
45,3M T-Bill: Secondary Market,2021-04-01,0.1983010365016623,0.023075646563801545
