no,feature,date,attr,std
0,Effective Federal Funds Rate,2020-01-01,1.0,0.0
1,Effective Federal Funds Rate,2020-02-01,-0.48495327984783315,0.03955689187250962
2,Effective Federal Funds Rate,2020-03-01,-0.24326387104483016,0.0661050320664792
3,Effective Federal Funds Rate,2020-04-01,0.055860197638678506,0.041406305755650685
4,Effective Federal Funds Rate,2020-05-01,0.06817747878038109,0.040045841724092084
5,Effective Federal Funds Rate,2020-06-01,0.0813165987191406,0.0382202740608243
6,Effective Federal Funds Rate,2020-07-01,-0.07257679804273569,0.03169354862349762
7,Effective Federal Funds Rate,2020-08-01,-0.0665511705580686,0.03414692986683388
8,Effective Federal Funds Rate,2020-09-01,0.12015630175413271,0.030860427550695665
9,Effective Federal Funds Rate,2020-10-01,0.3799066236091068,0.022657320539197928
10,Effective Federal Funds Rate,2020-11-01,-0.2977795471090635,0.01561990330685512
11,Effective Federal Funds Rate,2020-12-01,0.06659207865482313,0.029900700308714293
12,Effective Federal Funds Rate,2021-01-01,-0.2960425313324422,0.06087995573984013
13,Effective Federal Funds Rate,2021-02-01,0.29408935528300173,0.049177956238973294
14,Effective Federal Funds Rate,2021-03-01,0.011198534194431778,0.03892940344987869
15,Effective Federal Funds Rate,2021-04-01,-0.1743218303400372,0.04659721304902613
16,Effective Federal Funds Rate,2021-05-01,0.43851123557588545,0.04370092696076712
17,Effective Federal Funds Rate,2021-06-01,0.11954150773084239,0.016328882986743933
18,Effective Federal Funds Rate,2021-07-01,-0.0757485351004807,0.0005697681312338918
19,Effective Federal Funds Rate,2021-08-01,-0.09381945871828508,0.03646785048569646
20,Effective Federal Funds Rate,2021-09-01,0.23334096470695506,0.015234887582913517
21,Effective Federal Funds Rate,2021-10-01,0.027171968015639966,0.06602649590877184
22,Effective Federal Funds Rate,2021-11-01,0.24237858713351754,0.06288223657979909
23,Effective Federal Funds Rate,2021-12-01,0.01600601688626676,0.03379253420630388
24,Effective Federal Funds Rate,2022-01-01,-0.09989748453031864,0.00914261727496508
25,Effective Federal Funds Rate,2022-02-01,0.17637116414762444,0.013155367020882824
26,Effective Federal Funds Rate,2022-03-01,0.19058661545648306,0.04945975372612069
27,Effective Federal Funds Rate,2022-04-01,0.05789915783364636,0.005815044505102429
28,Effective Federal Funds Rate,2022-05-01,0.02893991610157715,0.01602027087719528
29,Effective Federal Funds Rate,2022-06-01,0.003914897555551304,0.003301667195008342
30,3M T-Bill: Secondary Market,2020-01-01,0.7590578118604089,0.006035797811387495
31,3M T-Bill: Secondary Market,2020-02-01,-0.3611436589111748,0.01078699468862277
32,3M T-Bill: Secondary Market,2020-03-01,0.1248009424935986,0.044032236987255086
33,3M T-Bill: Secondary Market,2020-04-01,0.05960033686351271,0.008107132209919455
34,3M T-Bill: Secondary Market,2020-05-01,0.06088046353420664,0.011417388345703034
35,3M T-Bill: Secondary Market,2020-06-01,0.08949594249325572,0.06041010902391408
36,3M T-Bill: Secondary Market,2020-07-01,0.0484014445857278,0.00466253688714395
37,3M T-Bill: Secondary Market,2020-08-01,-0.03982569895373694,0.049713965103098445
38,3M T-Bill: Secondary Market,2020-09-01,0.2482384226727294,0.09893336531252615
39,3M T-Bill: Secondary Market,2020-10-01,0.5439385276788814,0.00684260468376346
40,3M T-Bill: Secondary Market,2020-11-01,-0.3427107496160794,0.00044822917514644267
41,3M T-Bill: Secondary Market,2020-12-01,0.07427917092349831,0.006484832818713064
42,3M T-Bill: Secondary Market,2021-01-01,-0.3644354218331639,0.08418141980447721
43,3M T-Bill: Secondary Market,2021-02-01,0.4300654358726831,0.07070874921651141
44,3M T-Bill: Secondary Market,2021-03-01,0.10139541471171552,0.055649619077953086
45,3M T-Bill: Secondary Market,2021-04-01,-0.20936575406452052,0.027288856975991458
46,3M T-Bill: Secondary Market,2021-05-01,0.6673508724424666,0.02166103858480931
47,3M T-Bill: Secondary Market,2021-06-01,0.18277446261037633,0.012589726178502772
48,3M T-Bill: Secondary Market,2021-07-01,-0.13734092006927728,0.03740842339363582
49,3M T-Bill: Secondary Market,2021-08-01,-0.14266166714727038,0.004676528056530394
50,3M T-Bill: Secondary Market,2021-09-01,0.34043834066145584,0.00037519964993773644
51,3M T-Bill: Secondary Market,2021-10-01,-0.013437799670392315,0.025431636571799122
52,3M T-Bill: Secondary Market,2021-11-01,0.37193268089424963,0.04947534601818485
53,3M T-Bill: Secondary Market,2021-12-01,-0.034376853304697,0.05570097885979437
54,3M T-Bill: Secondary Market,2022-01-01,0.04847518177603279,0.02886519270494323
55,3M T-Bill: Secondary Market,2022-02-01,0.15804603538936632,0.024569304019472896
56,3M T-Bill: Secondary Market,2022-03-01,0.12838476897423784,0.014762320509358077
